Order Date,Date,Quarter,Row ID,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Price,Quantity,Discount,Total sales,Profit
2/5/2020,5/2022,Q2,7394,CA-2017-147844,Standard Class,DD-13570,Consumer,Los Angeles,California,West,Office Supplies,Art,59.52,3,0,178.56,15.48
2/5/2020,5/2022,Q2,7395,CA-2017-147844,Standard Class,DD-13570,Consumer,Los Angeles,California,West,Office Supplies,Paper,34.4,5,0,172,15.82
3/5/2020,5/2022,Q2,3632,CA-2017-132178,Second Class,DB-12970,Corporate,Los Angeles,California,West,Office Supplies,Storage,69.52,2,0,139.04,19.47
3/5/2020,5/2022,Q2,3633,CA-2017-132178,Second Class,DB-12970,Corporate,Los Angeles,California,West,Office Supplies,Storage,763.44,8,0,6107.52,45.81
3/5/2020,5/2022,Q2,7609,CA-2017-163209,Standard Class,MK-18160,Consumer,San Francisco,California,West,Office Supplies,Paper,25.92,4,0,103.68,12.44
3/5/2020,5/2022,Q2,7610,CA-2017-163209,Standard Class,MK-18160,Consumer,San Francisco,California,West,Office Supplies,Art,22.96,7,0,160.72,6.66
3/5/2020,5/2022,Q2,8352,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,32.45,2,0.2,51.92,7.3
3/5/2020,5/2022,Q2,8353,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,26.39,4,0.7,31.67,-17.59
3/5/2020,5/2022,Q2,8354,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,373.47,5,0.4,1120.41,-112.04
3/5/2020,5/2022,Q2,8355,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,64.2,5,0.7,96.3,-44.94
3/5/2020,5/2022,Q2,8356,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,8,2,0.2,12.8,2.8
4/5/2020,5/2022,Q2,1353,CA-2017-162978,Standard Class,LW-16990,Corporate,San Francisco,California,West,Technology,Phones,183.96,5,0.2,735.84,20.7
4/5/2020,5/2022,Q2,1354,CA-2017-162978,Standard Class,LW-16990,Corporate,San Francisco,California,West,Office Supplies,Paper,17.61,3,0,52.83,8.45
4/5/2020,5/2022,Q2,1355,CA-2017-162978,Standard Class,LW-16990,Corporate,San Francisco,California,West,Furniture,Tables,300.9,1,0.2,240.72,11.28
4/5/2020,5/2022,Q2,2467,CA-2017-128755,Standard Class,MK-18160,Consumer,Newport News,Virginia,South,Office Supplies,Paper,9.11,1,0,9.11,4.1
4/5/2020,5/2022,Q2,2468,CA-2017-128755,Standard Class,MK-18160,Consumer,Newport News,Virginia,South,Office Supplies,Storage,571.44,4,0,2285.76,165.72
4/5/2020,5/2022,Q2,2469,CA-2017-128755,Standard Class,MK-18160,Consumer,Newport News,Virginia,South,Office Supplies,Paper,32.4,5,0,162,15.55
4/5/2020,5/2022,Q2,2470,CA-2017-128755,Standard Class,MK-18160,Consumer,Newport News,Virginia,South,Office Supplies,Storage,16.91,1,0,16.91,4.57
4/5/2020,5/2022,Q2,2958,CA-2017-168900,Standard Class,SH-20395,Consumer,Springfield,Ohio,East,Office Supplies,Binders,2.31,1,0.7,0.69,-1.93
4/5/2020,5/2022,Q2,7178,CA-2017-133067,Standard Class,MY-18295,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.2,2,0.7,1.32,-1.54
4/5/2020,5/2022,Q2,7179,CA-2017-133067,Standard Class,MY-18295,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,9.4,3,0.7,8.46,-7.52
4/5/2020,5/2022,Q2,9994,CA-2017-119914,Second Class,CC-12220,Consumer,Westminster,California,West,Office Supplies,Appliances,243.16,2,0,486.32,72.95
5/5/2020,5/2022,Q2,5192,US-2017-141943,Standard Class,DK-12985,Consumer,San Francisco,California,West,Office Supplies,Envelopes,23.16,2,0,46.32,11.58
5/5/2020,5/2022,Q2,5286,CA-2017-105991,First Class,LH-17020,Consumer,Louisville,Colorado,West,Office Supplies,Envelopes,21.24,9,0.2,152.93,7.43
5/5/2020,5/2022,Q2,5287,CA-2017-105991,First Class,LH-17020,Consumer,Louisville,Colorado,West,Office Supplies,Binders,9.55,8,0.7,22.92,-7.32
5/5/2020,5/2022,Q2,5288,CA-2017-105991,First Class,LH-17020,Consumer,Louisville,Colorado,West,Furniture,Bookcases,89.99,3,0.7,80.99,-152.98
5/5/2020,5/2022,Q2,6264,CA-2017-160724,Standard Class,YS-21880,Corporate,Columbus,Georgia,South,Office Supplies,Binders,34.5,3,0,103.5,15.53
5/5/2020,5/2022,Q2,6305,CA-2017-107552,Same Day,AI-10855,Consumer,New York City,New York,East,Office Supplies,Paper,6.68,1,0,6.68,3.21
6/5/2020,5/2022,Q2,1971,CA-2017-140242,Standard Class,ML-17755,Home Office,Chicago,Illinois,Central,Office Supplies,Art,6.41,3,0.2,15.38,0.64
6/5/2020,5/2022,Q2,1972,CA-2017-140242,Standard Class,ML-17755,Home Office,Chicago,Illinois,Central,Technology,Accessories,408.74,7,0.2,2288.97,76.64
6/5/2020,5/2022,Q2,2781,CA-2017-167668,First Class,TC-21295,Consumer,New York City,New York,East,Office Supplies,Labels,59.2,4,0,236.8,29.6
6/5/2020,5/2022,Q2,4127,CA-2017-156769,First Class,GZ-14470,Consumer,Arlington,Virginia,South,Office Supplies,Art,54.66,6,0,327.96,18.04
6/5/2020,5/2022,Q2,4669,US-2017-133200,Standard Class,DB-13555,Corporate,Fort Worth,Texas,Central,Office Supplies,Binders,11.06,10,0.8,22.12,-18.8
6/5/2020,5/2022,Q2,4670,US-2017-133200,Standard Class,DB-13555,Corporate,Fort Worth,Texas,Central,Furniture,Bookcases,623.46,7,0.32,2967.69,-119.19
6/5/2020,5/2022,Q2,4671,US-2017-133200,Standard Class,DB-13555,Corporate,Fort Worth,Texas,Central,Office Supplies,Storage,772.68,5,0.2,3090.72,-57.95
6/5/2020,5/2022,Q2,6635,CA-2017-144498,Same Day,MB-18085,Consumer,Charlotte,North Carolina,South,Office Supplies,Binders,68.54,11,0.7,226.19,-52.55
6/5/2020,5/2022,Q2,6636,CA-2017-144498,Same Day,MB-18085,Consumer,Charlotte,North Carolina,South,Technology,Phones,627.17,4,0.2,2006.94,70.56
6/5/2020,5/2022,Q2,6637,CA-2017-144498,Same Day,MB-18085,Consumer,Charlotte,North Carolina,South,Office Supplies,Labels,122.12,5,0.2,488.48,39.69
6/5/2020,5/2022,Q2,7676,CA-2017-133487,Second Class,TS-21655,Consumer,Rancho Cucamonga,California,West,Office Supplies,Appliances,152.94,3,0,458.82,41.29
6/5/2020,5/2022,Q2,8442,CA-2017-145779,Standard Class,DB-13615,Consumer,Tucson,Arizona,West,Office Supplies,Paper,84.42,4,0.2,270.13,27.44
6/5/2020,5/2022,Q2,9923,US-2017-162124,Standard Class,JF-15490,Consumer,Chicago,Illinois,Central,Technology,Accessories,191.97,4,0.2,614.3,28.8
7/5/2020,5/2022,Q2,3828,CA-2017-141733,Standard Class,RW-19540,Corporate,Detroit,Michigan,Central,Furniture,Chairs,1458.65,5,0,7293.25,423.01
7/5/2020,5/2022,Q2,3829,CA-2017-141733,Standard Class,RW-19540,Corporate,Detroit,Michigan,Central,Furniture,Chairs,26.64,1,0,26.64,7.46
7/5/2020,5/2022,Q2,3830,CA-2017-141733,Standard Class,RW-19540,Corporate,Detroit,Michigan,Central,Furniture,Chairs,476.8,2,0,953.6,119.2
7/5/2020,5/2022,Q2,3831,CA-2017-141733,Standard Class,RW-19540,Corporate,Detroit,Michigan,Central,Office Supplies,Appliances,87.44,2,0.1,157.4,18.46
7/5/2020,5/2022,Q2,5001,CA-2017-159688,Standard Class,AB-10060,Home Office,Los Angeles,California,West,Technology,Accessories,79.99,1,0,79.99,28.8
7/5/2020,5/2022,Q2,9374,CA-2017-102820,Standard Class,CS-11950,Consumer,Pasadena,California,West,Technology,Phones,419.94,7,0.2,2351.69,52.49
8/5/2020,5/2022,Q2,1596,CA-2017-149181,Standard Class,MD-17350,Consumer,Columbus,Ohio,East,Furniture,Chairs,47.99,2,0.3,67.19,-2.06
8/5/2020,5/2022,Q2,3274,CA-2017-133865,Standard Class,PS-19045,Home Office,Los Angeles,California,West,Technology,Copiers,3359.95,6,0.2,16127.77,1049.99
8/5/2020,5/2022,Q2,4471,CA-2017-156895,Standard Class,DJ-13510,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,128.06,3,0.3,268.92,-23.78
8/5/2020,5/2022,Q2,9520,US-2017-104451,Second Class,MM-18055,Consumer,San Francisco,California,West,Office Supplies,Appliances,81.08,4,0,324.32,22.7
8/5/2020,5/2022,Q2,9601,CA-2017-107797,Second Class,EB-13705,Corporate,Mansfield,Texas,Central,Office Supplies,Paper,41.47,8,0.2,265.42,14.52
9/5/2020,5/2022,Q2,8281,CA-2017-134810,First Class,MC-17605,Corporate,Jacksonville,North Carolina,South,Office Supplies,Envelopes,65.23,3,0.2,156.56,22.02
9/5/2020,5/2022,Q2,8282,CA-2017-134810,First Class,MC-17605,Corporate,Jacksonville,North Carolina,South,Furniture,Chairs,207,3,0.2,496.8,25.88
9/5/2020,5/2022,Q2,8417,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,Office Supplies,Binders,147.92,5,0.2,591.68,46.23
9/5/2020,5/2022,Q2,8418,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,Office Supplies,Storage,104.28,3,0,312.84,26.07
9/5/2020,5/2022,Q2,8419,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,Furniture,Tables,286.85,1,0,286.85,63.11
9/5/2020,5/2022,Q2,8420,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,Office Supplies,Storage,66.96,4,0,267.84,2.68
9/5/2020,5/2022,Q2,8421,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,Technology,Accessories,199.98,2,0,399.96,87.99
11/5/2020,5/2022,Q2,4122,CA-2017-133823,Same Day,LP-17080,Consumer,Seattle,Washington,West,Office Supplies,Paper,37.44,6,0,224.64,16.85
11/5/2020,5/2022,Q2,4123,CA-2017-133823,Same Day,LP-17080,Consumer,Seattle,Washington,West,Office Supplies,Labels,37.59,3,0,112.77,17.67
11/5/2020,5/2022,Q2,4124,CA-2017-133823,Same Day,LP-17080,Consumer,Seattle,Washington,West,Office Supplies,Binders,26.03,2,0.2,41.65,9.44
11/5/2020,5/2022,Q2,4700,CA-2017-140298,Standard Class,JK-16120,Home Office,Austin,Texas,Central,Office Supplies,Art,5.25,2,0.2,8.4,0.59
11/5/2020,5/2022,Q2,4701,CA-2017-140298,Standard Class,JK-16120,Home Office,Austin,Texas,Central,Office Supplies,Storage,74.42,2,0.2,119.07,-14.88
11/5/2020,5/2022,Q2,4702,CA-2017-140298,Standard Class,JK-16120,Home Office,Austin,Texas,Central,Office Supplies,Paper,6.85,2,0.2,10.96,2.14
11/5/2020,5/2022,Q2,4703,CA-2017-140298,Standard Class,JK-16120,Home Office,Austin,Texas,Central,Furniture,Furnishings,8,1,0.6,3.2,-7
11/5/2020,5/2022,Q2,5012,US-2017-139647,First Class,TS-21370,Corporate,Phoenix,Arizona,West,Furniture,Bookcases,209.98,7,0.7,440.96,-356.96
11/5/2020,5/2022,Q2,7316,CA-2017-115322,Second Class,ZC-21910,Consumer,New York City,New York,East,Office Supplies,Art,43.92,3,0,131.76,12.74
12/5/2020,5/2022,Q2,1857,US-2017-158218,Second Class,AC-10420,Corporate,Houston,Texas,Central,Office Supplies,Storage,127.92,5,0.2,511.68,-15.99
12/5/2020,5/2022,Q2,1858,US-2017-158218,Second Class,AC-10420,Corporate,Houston,Texas,Central,Office Supplies,Binders,34.24,4,0.8,27.39,-53.07
12/5/2020,5/2022,Q2,3762,CA-2017-104577,Standard Class,CK-12205,Consumer,Everett,Massachusetts,East,Office Supplies,Paper,87.6,5,0,438,42.05
12/5/2020,5/2022,Q2,5804,US-2017-106796,Standard Class,JP-16135,Home Office,Springfield,Ohio,East,Office Supplies,Art,10.27,3,0.2,24.65,1.16
12/5/2020,5/2022,Q2,5821,CA-2017-117632,Standard Class,CS-12175,Corporate,San Francisco,California,West,Office Supplies,Supplies,238.62,2,0,477.24,4.77
12/5/2020,5/2022,Q2,5822,CA-2017-117632,Standard Class,CS-12175,Corporate,San Francisco,California,West,Office Supplies,Appliances,7.77,1,0,7.77,2.1
12/5/2020,5/2022,Q2,5823,CA-2017-117632,Standard Class,CS-12175,Corporate,San Francisco,California,West,Furniture,Tables,285.48,5,0.2,1141.92,-10.71
12/5/2020,5/2022,Q2,5824,CA-2017-117632,Standard Class,CS-12175,Corporate,San Francisco,California,West,Office Supplies,Binders,19.17,4,0.2,61.34,6.47
12/5/2020,5/2022,Q2,6281,CA-2017-152226,Standard Class,JH-15910,Consumer,Cincinnati,Ohio,East,Office Supplies,Labels,5.9,2,0.2,9.45,1.99
12/5/2020,5/2022,Q2,6667,CA-2017-122175,Second Class,CA-12775,Consumer,Vineland,New Jersey,East,Furniture,Furnishings,42.85,5,0,214.25,15.43
12/5/2020,5/2022,Q2,6668,CA-2017-122175,Second Class,CA-12775,Consumer,Vineland,New Jersey,East,Office Supplies,Labels,6.16,2,0,12.32,2.96
12/5/2020,5/2022,Q2,6669,CA-2017-122175,Second Class,CA-12775,Consumer,Vineland,New Jersey,East,Office Supplies,Supplies,17,2,0,34,4.42
12/5/2020,5/2022,Q2,6670,CA-2017-122175,Second Class,CA-12775,Consumer,Vineland,New Jersey,East,Technology,Accessories,87.4,5,0,437,34.96
13/5/2020,5/2022,Q2,2431,CA-2017-100748,Standard Class,RB-19795,Home Office,San Francisco,California,West,Office Supplies,Labels,58.48,8,0,467.84,27.49
13/5/2020,5/2022,Q2,2595,CA-2017-149048,Standard Class,BM-11650,Corporate,Columbus,Indiana,Central,Office Supplies,Envelopes,180.96,2,0,361.92,81.43
13/5/2020,5/2022,Q2,2596,CA-2017-149048,Standard Class,BM-11650,Corporate,Columbus,Indiana,Central,Office Supplies,Binders,914.97,3,0,2744.91,411.74
13/5/2020,5/2022,Q2,2597,CA-2017-149048,Standard Class,BM-11650,Corporate,Columbus,Indiana,Central,Technology,Phones,587.97,3,0,1763.91,158.75
13/5/2020,5/2022,Q2,2598,CA-2017-149048,Standard Class,BM-11650,Corporate,Columbus,Indiana,Central,Office Supplies,Storage,530.34,2,0,1060.68,95.46
13/5/2020,5/2022,Q2,2599,CA-2017-149048,Standard Class,BM-11650,Corporate,Columbus,Indiana,Central,Office Supplies,Paper,14.94,3,0,44.82,7.32
13/5/2020,5/2022,Q2,8336,CA-2017-161655,Second Class,CW-11905,Home Office,Newark,Delaware,East,Office Supplies,Binders,299.52,9,0,2695.68,149.76
13/5/2020,5/2022,Q2,8622,CA-2017-104318,Standard Class,FH-14275,Corporate,Franklin,Tennessee,South,Office Supplies,Appliances,20.77,2,0.2,33.23,2.34
13/5/2020,5/2022,Q2,9000,CA-2017-137785,Standard Class,MH-18115,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,458.43,5,0.3,1604.51,-124.43
14/5/2020,5/2022,Q2,814,CA-2017-143686,Same Day,PJ-19015,Consumer,Santa Ana,California,West,Furniture,Furnishings,18.28,2,0,36.56,6.22
14/5/2020,5/2022,Q2,815,CA-2017-143686,Same Day,PJ-19015,Consumer,Santa Ana,California,West,Technology,Accessories,1399.93,7,0,9799.51,601.97
14/5/2020,5/2022,Q2,1245,CA-2017-133641,Standard Class,EJ-14155,Consumer,Gulfport,Mississippi,South,Office Supplies,Envelopes,48.69,9,0,438.21,23.86
14/5/2020,5/2022,Q2,4161,CA-2017-115546,Standard Class,AH-10465,Consumer,New York City,New York,East,Technology,Phones,539.97,3,0,1619.91,134.99
14/5/2020,5/2022,Q2,4162,CA-2017-115546,Standard Class,AH-10465,Consumer,New York City,New York,East,Office Supplies,Storage,22.58,2,0,45.16,5.87
14/5/2020,5/2022,Q2,4649,CA-2017-129357,Standard Class,KB-16585,Corporate,Seattle,Washington,West,Office Supplies,Paper,440.19,9,0,3961.71,206.89
14/5/2020,5/2022,Q2,4650,CA-2017-129357,Standard Class,KB-16585,Corporate,Seattle,Washington,West,Office Supplies,Supplies,64.4,5,0,322,1.93
14/5/2020,5/2022,Q2,6408,CA-2017-161774,First Class,GT-14710,Consumer,Houston,Texas,Central,Furniture,Chairs,899.43,5,0.3,3148.01,-12.85
14/5/2020,5/2022,Q2,6409,CA-2017-161774,First Class,GT-14710,Consumer,Houston,Texas,Central,Office Supplies,Art,46.2,5,0.2,184.8,5.78
14/5/2020,5/2022,Q2,6410,CA-2017-161774,First Class,GT-14710,Consumer,Houston,Texas,Central,Office Supplies,Paper,47.95,3,0.2,115.08,16.18
14/5/2020,5/2022,Q2,6411,CA-2017-161774,First Class,GT-14710,Consumer,Houston,Texas,Central,Technology,Phones,7.99,1,0.2,6.39,0.7
14/5/2020,5/2022,Q2,6412,CA-2017-161774,First Class,GT-14710,Consumer,Houston,Texas,Central,Office Supplies,Paper,76.86,2,0.2,122.98,26.9
14/5/2020,5/2022,Q2,6459,US-2017-133361,First Class,AJ-10780,Corporate,Baltimore,Maryland,East,Office Supplies,Art,3.76,2,0,7.52,1.09
14/5/2020,5/2022,Q2,6460,US-2017-133361,First Class,AJ-10780,Corporate,Baltimore,Maryland,East,Office Supplies,Art,14.7,5,0,73.5,6.62
14/5/2020,5/2022,Q2,6461,US-2017-133361,First Class,AJ-10780,Corporate,Baltimore,Maryland,East,Office Supplies,Art,37.2,5,0,186,9.3
14/5/2020,5/2022,Q2,6462,US-2017-133361,First Class,AJ-10780,Corporate,Baltimore,Maryland,East,Technology,Accessories,89.97,3,0,269.91,18.89
14/5/2020,5/2022,Q2,6463,US-2017-133361,First Class,AJ-10780,Corporate,Baltimore,Maryland,East,Furniture,Chairs,261.96,2,0,523.92,23.58
14/5/2020,5/2022,Q2,6464,US-2017-133361,First Class,AJ-10780,Corporate,Baltimore,Maryland,East,Office Supplies,Labels,74,5,0,370,37
14/5/2020,5/2022,Q2,6545,US-2017-154872,Standard Class,DP-13000,Consumer,Cleveland,Ohio,East,Office Supplies,Binders,58.17,5,0.7,87.26,-46.54
14/5/2020,5/2022,Q2,6546,US-2017-154872,Standard Class,DP-13000,Consumer,Cleveland,Ohio,East,Office Supplies,Labels,5.04,2,0.2,8.06,1.76
14/5/2020,5/2022,Q2,6547,US-2017-154872,Standard Class,DP-13000,Consumer,Cleveland,Ohio,East,Office Supplies,Paper,24.78,1,0.2,19.83,7.75
15/5/2020,5/2022,Q2,957,CA-2017-102414,Second Class,JA-15970,Consumer,Phoenix,Arizona,West,Technology,Phones,29.59,1,0.2,23.67,2.59
15/5/2020,5/2022,Q2,958,CA-2017-102414,Second Class,JA-15970,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,4.75,2,0.7,2.85,-3.17
15/5/2020,5/2022,Q2,959,CA-2017-102414,Second Class,JA-15970,Consumer,Phoenix,Arizona,West,Office Supplies,Paper,15.55,3,0.2,37.32,5.64
15/5/2020,5/2022,Q2,2632,US-2017-110604,Standard Class,JF-15295,Consumer,Seattle,Washington,West,Furniture,Furnishings,39.96,2,0,79.92,17.18
15/5/2020,5/2022,Q2,2633,US-2017-110604,Standard Class,JF-15295,Consumer,Seattle,Washington,West,Furniture,Chairs,42.62,2,0.2,68.2,4.26
15/5/2020,5/2022,Q2,2634,US-2017-110604,Standard Class,JF-15295,Consumer,Seattle,Washington,West,Furniture,Chairs,220.96,1,0.2,176.77,24.86
15/5/2020,5/2022,Q2,5510,US-2017-152569,Standard Class,JD-16015,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,56.7,2,0.2,90.73,19.14
15/5/2020,5/2022,Q2,5511,US-2017-152569,Standard Class,JD-16015,Consumer,Chicago,Illinois,Central,Technology,Phones,11.12,2,0.2,17.79,3.48
16/5/2020,5/2022,Q2,4093,CA-2017-166576,First Class,JM-15865,Consumer,Akron,Ohio,East,Office Supplies,Storage,221.02,2,0.2,353.64,-55.26
18/5/2020,5/2022,Q2,2844,CA-2017-112865,Standard Class,BH-11710,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,36.05,3,0.2,86.52,-0.9
18/5/2020,5/2022,Q2,3941,CA-2017-117863,Standard Class,TS-21340,Consumer,New York City,New York,East,Furniture,Furnishings,14.56,2,0,29.12,6.26
18/5/2020,5/2022,Q2,3942,CA-2017-117863,Standard Class,TS-21340,Consumer,New York City,New York,East,Office Supplies,Binders,3.05,1,0.2,2.44,1.03
18/5/2020,5/2022,Q2,4187,CA-2017-112536,Standard Class,SG-20890,Corporate,Mcallen,Texas,Central,Office Supplies,Binders,6.87,7,0.8,9.62,-10.65
18/5/2020,5/2022,Q2,4188,CA-2017-112536,Standard Class,SG-20890,Corporate,Mcallen,Texas,Central,Office Supplies,Binders,2,1,0.8,0.4,-3.29
18/5/2020,5/2022,Q2,4189,CA-2017-112536,Standard Class,SG-20890,Corporate,Mcallen,Texas,Central,Office Supplies,Storage,8.93,2,0.2,14.28,0.67
18/5/2020,5/2022,Q2,4423,CA-2017-159464,First Class,TB-21355,Corporate,Sandy Springs,Georgia,South,Office Supplies,Appliances,17.24,2,0,34.48,4.48
18/5/2020,5/2022,Q2,4424,CA-2017-159464,First Class,TB-21355,Corporate,Sandy Springs,Georgia,South,Furniture,Bookcases,302.94,3,0,908.82,75.74
18/5/2020,5/2022,Q2,4425,CA-2017-159464,First Class,TB-21355,Corporate,Sandy Springs,Georgia,South,Technology,Phones,34.75,5,0,173.75,15.64
18/5/2020,5/2022,Q2,4426,CA-2017-159464,First Class,TB-21355,Corporate,Sandy Springs,Georgia,South,Office Supplies,Binders,113.94,6,0,683.64,54.69
18/5/2020,5/2022,Q2,4427,CA-2017-159464,First Class,TB-21355,Corporate,Sandy Springs,Georgia,South,Technology,Phones,55.98,2,0,111.96,15.67
18/5/2020,5/2022,Q2,4715,CA-2017-121643,First Class,AB-10105,Consumer,Portland,Oregon,West,Technology,Phones,344.7,2,0.2,551.53,38.78
18/5/2020,5/2022,Q2,5222,CA-2017-117401,Second Class,PP-18955,Home Office,Springfield,Missouri,Central,Office Supplies,Appliances,706.86,7,0,4948.02,197.92
18/5/2020,5/2022,Q2,5223,CA-2017-117401,Second Class,PP-18955,Home Office,Springfield,Missouri,Central,Technology,Phones,114.95,5,0,574.75,2.3
18/5/2020,5/2022,Q2,5224,CA-2017-117401,Second Class,PP-18955,Home Office,Springfield,Missouri,Central,Office Supplies,Binders,43.19,7,0,302.33,20.73
18/5/2020,5/2022,Q2,8183,CA-2017-155642,Standard Class,BM-11575,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,22.61,3,0.6,27.13,-10.17
18/5/2020,5/2022,Q2,8184,CA-2017-155642,Standard Class,BM-11575,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,1.89,1,0.6,0.76,-0.99
19/5/2020,5/2022,Q2,628,CA-2017-153787,Standard Class,AT-10735,Consumer,Seattle,Washington,West,Office Supplies,Appliances,97.16,2,0,194.32,28.18
19/5/2020,5/2022,Q2,713,US-2017-100048,Standard Class,RS-19765,Corporate,Mount Vernon,New York,East,Office Supplies,Appliances,281.34,6,0,1688.04,109.72
19/5/2020,5/2022,Q2,714,US-2017-100048,Standard Class,RS-19765,Corporate,Mount Vernon,New York,East,Technology,Phones,307.98,2,0,615.96,89.31
19/5/2020,5/2022,Q2,715,US-2017-100048,Standard Class,RS-19765,Corporate,Mount Vernon,New York,East,Technology,Accessories,299.97,3,0,899.91,113.99
19/5/2020,5/2022,Q2,2859,CA-2017-138975,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,Technology,Accessories,67.8,4,0,271.2,4.07
19/5/2020,5/2022,Q2,2860,CA-2017-138975,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,Technology,Phones,377.97,3,0,1133.91,98.27
19/5/2020,5/2022,Q2,2861,CA-2017-138975,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,Furniture,Bookcases,1628.82,9,0,14659.38,374.63
19/5/2020,5/2022,Q2,2862,CA-2017-138975,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,286.93,7,0,2008.51,140.6
19/5/2020,5/2022,Q2,3625,CA-2017-113530,Second Class,BC-11125,Home Office,San Francisco,California,West,Furniture,Chairs,681.41,12,0.2,6541.52,42.59
19/5/2020,5/2022,Q2,3626,CA-2017-113530,Second Class,BC-11125,Home Office,San Francisco,California,West,Office Supplies,Art,3.52,2,0,7.04,1.02
19/5/2020,5/2022,Q2,3627,CA-2017-113530,Second Class,BC-11125,Home Office,San Francisco,California,West,Office Supplies,Art,5.58,1,0,5.58,1.4
